hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,night_high_occ,ambul_handover_stress,is_winter
-0.07909076,-0.033664692,0.047752835,0.007363904,-0.017726183,-0.042528573,-0.069692835,-0.16183038,0.025302775,-0.046679653,-0.17693555,0.00056018564,-0.08570011,0.8888593,-0.04257175,0.1068795,0.013189355,-0.22529429,0.17688115,0.24946824,0.09882174,0.0086096795,0.14934124,-0.0037360732,1.07536,0.51025665,-0.3691367,0.007951799,1.8522474,-0.01676401,0.14872639,0.12770082,0.001351384,-0.054103944,-0.9224251,-0.18829845,0.25454372,5.815976e-05,-0.007845277,0.0
0.00481437,-0.0790987,0.002587145,0.011053707,0.034007516,0.03857773,-0.1435194,0.07575177,0.008734318,0.002394974,0.13145322,0.002202989,-0.1547463,-0.34863633,0.024088014,0.16445619,0.048303377,-0.40435842,-0.6672009,-0.38496244,-0.4393115,0.013003458,-0.0011628964,-0.007638974,0.19162215,-0.099312484,-0.6786046,-0.25062364,-1.2977427,-0.011991326,-0.28747493,0.117604025,0.0024997052,-0.08388635,0.11472053,-0.10448529,-0.14793076,0.00011443191,-0.0057228482,0.0
0.015573629,0.017153382,-0.014082582,0.010087942,-0.019383399,-0.057197563,0.030603847,0.15164955,0.012668555,-0.05978448,0.29984307,0.0017668793,0.0127003025,-0.31594387,0.013476018,0.07543222,-0.049387,0.111494206,-0.6765614,-0.3554507,-0.19188973,0.028580638,-0.05338714,-0.05386189,0.3389787,-0.111495934,0.23362386,-0.6435236,-1.185889,-0.06820879,-0.077482834,-0.0023362054,0.0012283253,-0.06267417,0.13209479,-0.041488703,-0.13975304,0.00011443191,-0.0034344844,0.0
0.009503815,0.003885398,0.0015151465,0.015080998,-0.114375725,0.037365284,-0.04347597,0.1970401,-0.1826199,0.0028826816,0.21903162,0.0019250442,0.025381181,0.004037874,0.040541984,-0.057640024,0.004795287,0.13505955,-0.19886081,0.20831884,-0.06313029,-0.016146468,-0.03667865,-0.0284403,-0.32348546,-0.10162249,-0.41350302,-0.7876032,0.27547285,-0.064559706,0.22559302,0.06313567,-0.0012086957,-0.041225597,-1.0349586,-0.16200969,0.012306384,0.00011443191,-0.0060247555,0.0
0.035277214,-0.092326194,-0.16551821,0.0076469397,0.0062733768,-0.028374093,0.026547758,-0.09976323,0.0076913564,0.0032430247,-0.17253041,0.00054629915,-0.107123405,-0.5128942,0.02531127,0.02664956,-0.036921363,0.12004908,-0.6377068,0.25582507,-0.039287828,0.0016330169,0.14450598,0.047096148,-0.21703002,-0.092994004,0.1813422,-0.03912691,1.761078,-0.0061509563,-0.17077826,0.040848132,0.002004018,-0.037029065,1.0616118,-0.11242992,-0.21051975,0.00011443191,-0.0056028124,0.0
-0.047902413,0.008631316,-0.09335734,-0.004755932,0.058634657,-0.028020654,-0.08823396,-0.08230651,0.007955228,0.0014454123,-0.14147718,0.00014709032,0.0067770034,-0.28758186,0.024204548,-0.0006111668,-0.016078906,0.1420097,-0.65623575,-0.10342598,-0.14875542,-0.080866694,-0.078675404,0.009391578,-0.30712336,-0.110571794,0.14655346,1.2593805,-1.2665976,-0.051329046,-0.061413754,0.06674313,0.0033797836,-0.08051277,0.11798244,0.014039945,-0.16336054,0.00028338123,-0.0033944594,0.0
0.033785652,0.007883994,-0.0012187911,-0.017690467,0.00932516,-0.07890143,-0.066453144,-0.115552865,0.0029030973,0.0025902023,0.19032654,0.0024742354,0.028380616,-0.0050527873,-0.008078936,0.16204149,0.052703325,-0.40184233,-0.26619726,-0.40255022,-0.18682076,0.0018252712,0.15129499,0.021347621,-0.16846223,-0.09045812,-0.023462411,0.15820946,-1.2572969,0.027952751,-0.0821459,0.080879465,0.002792372,-0.07000052,-1.0872926,-0.09860742,0.034481,0.00025415904,-0.004804723,0.0
0.047300395,0.1923932,0.05773332,-0.0031740454,0.025193738,0.041459642,0.047701545,-0.16162738,0.019725831,0.0011381549,-0.15550734,0.00030884397,0.019967873,0.047205977,0.021248998,0.05649343,0.10153357,-0.26554847,-0.29978797,-0.31470954,-0.33732873,0.060098488,-0.07937935,0.021257961,-0.35077003,-0.10201604,1.1223357,-0.29361823,-1.0823879,-0.037023626,-0.12961105,-0.042602617,0.0016056817,-0.07947893,-1.0675961,0.2805083,-0.083319694,0.00025415904,-0.0016665522,0.0
0.017166141,0.009975854,-0.19239883,0.011609664,0.03838667,0.057251953,0.053678967,-0.0840825,-0.05588246,0.002028048,0.22033852,0.0023336634,0.005453661,-0.2422806,0.019737294,0.07414263,-0.041799165,0.17617893,0.58869827,-0.033519525,-0.42582282,-0.034167632,-0.11019979,-0.07053638,0.17189619,-0.122902595,0.36240453,0.14362961,-1.1415124,-0.03862047,-0.25062656,-0.03543012,0.0025707223,-0.094812624,0.08381027,0.1998918,-0.40788642,0.00011443191,-0.0021600046,0.0
0.04015354,-0.011080945,-0.13071342,-0.017022276,-0.008485006,-0.05424699,0.029985717,-0.12029047,0.009068668,0.001915205,0.194563,-0.008186835,0.037258737,0.06318365,0.0063703675,-0.3532966,0.20692904,0.11997885,-0.5535242,0.22742948,-0.0041656634,0.04879783,-0.008740483,-0.013499379,-0.43231288,-0.105521254,-0.05143483,-0.84915036,0.31366852,-0.065283,-0.07290766,-0.037213676,-0.1671688,-0.039381064,-1.1264614,-0.14029165,-0.06198401,0.00025415904,-0.0054129437,0.0
0.041729134,0.016757574,-0.009206719,0.012790702,0.04746255,-0.06643804,0.02806472,0.24392691,0.016642833,0.0016988269,0.12910329,-0.023855368,0.00729524,-0.6309653,0.01524198,-0.4395317,0.18325701,0.11818829,-0.0059319288,-0.17734814,-0.33026618,0.0032390272,-0.080468394,-0.06017874,0.1490981,-0.10484993,-0.26165226,0.17596756,-1.1587168,-0.034406584,-0.18959753,-0.009261389,0.00068358664,-0.07539267,0.94328505,-0.058215525,-0.24643339,0.00025415904,-0.003166595,0.0
0.017873893,0.038870994,0.0097947465,-0.006589757,0.047712974,-0.0751486,-0.06241736,-0.114518,0.007863889,0.002454539,-0.19067682,-0.00035957666,0.019307842,0.04414472,-0.09429701,-0.22367471,0.03726891,0.10350754,0.5259816,-0.24293943,0.13523534,-0.013554756,0.056880932,0.011714147,-0.24192102,-0.120884545,0.12800346,0.3720195,-1.1940659,-0.03092306,-0.030218203,0.044462927,0.003846136,-0.05962661,-1.0141377,-0.10424927,-0.015829936,0.00028338123,-0.003343197,0.0
0.034476183,0.004753899,-0.039133806,0.012436356,-0.008684123,0.054379787,-0.074019454,-0.06179768,-0.05787589,0.0033402038,0.28338426,0.0011633341,0.013104739,0.032877337,0.024133857,0.1873308,0.06096651,-0.3980612,-0.60421723,-0.19368957,0.08588922,0.053584203,0.17178999,-0.010537706,0.26709175,-0.09287301,0.06503346,0.204113,-0.30058274,-0.039560053,-0.18035907,0.07530894,0.00071489054,-0.28056097,-1.1363252,-0.082216665,-0.18427125,5.815976e-05,-0.0038691326,0.0
0.036761027,0.011070158,-0.1420563,0.0069746105,0.0029835822,-0.051547654,0.03230207,-0.059620984,0.009523361,0.0020868806,-0.17743981,0.0006018162,0.024268758,0.052132588,0.0067189205,-0.4568123,0.18772426,0.10548202,0.19300956,-0.13544258,-0.34656763,-0.10940992,-0.04858208,-0.026820578,-0.2209774,-0.10091474,0.4972792,0.14629713,-0.626684,0.02687497,-0.043701306,-0.1127069,0.0041609737,-0.080249384,-1.1087375,0.20484968,0.060808696,6.340944e-05,-0.0027990078,0.0
0.029120624,-0.089098066,0.060844906,0.012638537,-0.023267513,-0.04667018,-0.10144009,-0.12624793,0.0038171904,0.0022150269,0.1269081,-0.0009762505,0.01363557,-0.035749044,-0.097460195,0.08188316,0.08068972,-0.25988647,-0.5655548,-0.44701758,-0.15948956,-0.015154855,0.1365689,-0.02218495,-0.31599444,-0.100087024,-0.32225066,-0.34951854,-1.1781183,0.019179592,-0.027301453,0.113459736,0.0025899343,-0.23348168,-0.98806083,-0.14576751,0.18001348,5.815976e-05,-0.0039131064,0.0
0.031129975,0.08574105,0.024232736,-0.00072459155,0.017962376,0.038978193,0.020921377,-0.12002267,-0.037277907,0.0020449804,-0.17464489,0.00013681338,0.033716425,-0.14284854,0.021779772,0.17102274,0.062462606,-0.34213945,0.12844716,-0.009563937,-0.33717144,0.041820005,0.15959968,0.04698465,0.42403498,0.50113106,0.23221266,-0.36746138,2.229667,-0.0171352,-0.19483784,-0.03947335,-0.0012341012,-0.057471,0.13027446,0.1310319,-0.18142432,0.00025415904,-0.0039669024,0.0
0.035119407,0.0141128255,0.06991568,0.007337493,-0.0062942333,-0.08026763,0.019698396,0.23353234,0.012297103,0.0023725475,-0.18914239,0.00033910095,-0.06293473,-0.27659723,0.019955212,0.06520392,0.051886685,-0.230311,0.5344797,-0.26622736,-0.15530565,0.0034044955,0.10767693,-0.026784763,0.21573497,-0.113600716,0.38960925,0.4012645,-1.0286608,0.007206886,-0.032627154,-0.050336886,0.002110592,-0.06960927,0.17711756,0.111907296,-0.05004892,0.00014365409,-0.0032944055,0.0
0.033197705,0.05071945,0.08311007,-0.0053241733,-0.023658838,0.052151915,-0.03775448,-0.097117655,0.0056641623,0.0029480823,-0.20374112,-0.00095366494,0.031775177,-0.28815952,0.028125051,-0.18515275,0.04413472,0.13177945,-0.5851802,-0.12747067,0.0028987073,-0.0043343133,0.066404395,9.0466696e-05,0.18984869,-0.111724816,-0.9987529,0.0012625487,0.33873174,-0.056823913,-0.22790486,0.036907155,0.0019096996,-0.063177094,0.09448102,-0.25272462,-0.25849488,0.00025415904,-0.012550177,0.0
0.022318598,0.0010666979,-0.11592318,0.007094424,0.037626624,0.032531954,0.019137638,0.19725752,0.014619372,0.001837328,-0.12698323,0.0006453551,0.04264989,-0.23888335,0.019549962,0.09409614,-0.019961838,-0.26423717,0.48131377,0.1943716,-0.31830236,0.030279117,-0.010605194,0.04593252,-0.20031771,-0.106222905,-0.7437965,0.5636678,0.76527584,0.018010532,-0.27180943,-0.033457786,0.0011918175,-0.15974832,0.20502089,-0.13136582,-0.24706191,6.586846e-05,-0.0059472504,0.0
0.036545802,0.017350612,0.0016168465,0.015106211,0.04917517,0.0646528,0.057878163,-0.104462944,0.008418724,0.002730018,0.21040894,0.0025889145,-0.053468004,-0.33310285,0.02816306,0.020995418,-0.033826258,0.19735014,0.27275112,-0.046255324,0.003416035,0.012340464,-0.12095011,-0.0077204173,0.2080506,-0.11508985,-0.43221968,-0.8661418,-1.2195916,-0.16012195,-0.23533162,-0.040254846,0.002238664,-0.07217746,0.10604256,-0.26024568,-0.46749368,0.00011443191,-0.006702126,0.0
-0.013745631,0.057610035,-0.12687652,-0.0035416726,-0.008198179,-0.049892075,0.020291379,0.19724505,0.020816999,0.0021297736,-0.15808043,-0.0006178527,-0.06798762,-0.26716837,0.020328406,-0.21675149,0.043444283,0.05506597,0.53045607,-0.33920753,-0.20504102,-0.013196804,0.089726634,0.05546024,0.0010520765,-0.11586017,0.437212,-0.06796398,-0.60433304,0.02080111,-0.026803676,0.016867504,0.002954733,-0.051207688,0.19929732,0.24941038,0.0032837053,0.00025415904,-0.0037165948,0.0
-0.09190665,-0.110396266,0.016381761,0.008462208,0.027457606,0.044027213,-0.14766647,-0.16173601,0.00030025886,0.0017522834,-0.17082833,0.0009910284,0.005932524,-0.022334706,0.028531402,-0.031986643,0.0107419025,0.16724044,0.12047384,0.08194139,-0.12373521,0.017233172,-0.19751385,-0.08003719,-0.097491786,-0.11509656,-0.33975604,-0.8018483,-1.2103186,-0.20209499,-0.15849529,0.068817735,0.0012455693,-0.17359397,-1.1081171,-0.14726986,-0.42489803,5.815976e-05,-0.004771863,0.0
0.023106873,-0.12108273,0.0051709227,0.00798377,0.011916392,0.043667704,-0.15995854,-0.057911158,0.0037958557,0.0029233075,-0.16207957,0.001442737,0.021039069,-0.32585764,0.024121432,-0.22471184,0.044477295,0.10870479,-0.6298931,-0.3112789,-0.13242097,0.045814484,-0.061478514,0.014356985,-0.0059228376,-0.11344071,0.23561959,-0.14171153,-1.3708618,-0.07188545,-0.058945823,0.089376554,0.0017735425,-0.069630384,0.124333754,-0.054237474,-0.18908902,0.00011443191,-0.0035825733,0.0
0.010672729,0.021473313,0.029033564,0.008280284,0.03408377,-0.050342884,-0.087830015,0.105722845,0.0153596485,0.0017684649,-0.20486458,0.00053453963,0.040560678,-0.0044064466,0.024478469,0.036137912,-0.07172397,0.1430253,-0.005905007,-0.1172383,-0.07724589,-0.018780494,-0.07670446,-0.04092009,-0.28758025,-0.103020124,-0.018379917,-0.7693033,-1.1738354,-0.08766408,-0.13880417,0.07178463,0.003631207,-0.07093545,-1.1750072,-0.1200104,-0.14749156,0.00011443191,-0.0031712018,0.0
-0.035267986,0.039548866,0.015439103,-0.0057468005,-0.07085096,0.038507815,-0.079681806,0.14107536,0.015061623,0.0017972484,-0.098802656,9.400876e-05,0.026475208,1.4865689,-0.031405903,0.04393753,0.09246662,-0.22554468,-0.52997214,-0.07345247,-0.39343038,-0.03300278,-0.06373022,-0.02468084,-0.2606445,-0.0846144,-0.5594543,-0.4559038,-0.8886299,-0.0018177212,0.42499083,0.10853646,0.0015577332,-0.10867053,-0.49774122,-0.098648824,0.52776444,9.501921e-05,-0.005713529,0.0
0.023765083,0.009899231,-0.122347616,-0.0119402995,0.025411865,0.04528658,0.0318041,-0.117833704,0.011972286,0.0022187643,0.12890574,0.0007865098,-0.02843627,-0.34554014,-0.016555909,0.061120916,0.08207926,-0.26677766,-0.6425507,-0.3005296,0.040797405,-0.0094473185,0.035329632,-0.029365592,-0.08238019,-0.103197075,0.008182391,-0.13470747,-1.2862983,-0.044380225,-0.07380352,0.047551915,0.0030035498,-0.27449933,0.12886187,-0.10558531,-0.22120371,9.501921e-05,-0.0032787323,0.0
-0.07738972,0.0014222795,-0.0066807037,0.00828822,-0.002583092,-0.044953164,-0.05030168,-0.07345832,0.006225943,0.0026019965,-0.12261834,0.00049310643,0.019610051,-0.022360567,-0.08314509,0.16729881,0.052866545,-0.3635526,-0.5328273,-0.24562366,-0.3579718,0.0376437,-0.063347526,-0.033504497,-0.21893929,-0.10899708,-0.4152878,-0.5676975,-1.0089489,-0.07359369,0.005676915,0.035139542,0.0032336647,-0.07312958,-1.0571709,-0.12795062,-0.008782803,0.00011443191,-0.0027615295,0.0
0.00621684,0.0021082931,0.102468595,-0.016897654,-0.016268054,-0.07651956,0.019320482,0.21807943,0.015620265,0.0021540055,0.16687015,-0.0002755851,0.008698255,-0.26517707,0.024113603,0.17424442,0.061410833,-0.38151428,0.6612235,-0.140401,-0.41023564,-0.029448655,0.05927299,0.008771242,0.16742964,-0.100716725,0.008778249,0.13904713,-0.48376772,-0.008856265,-0.03424353,-0.03515705,0.0020290285,-0.2197472,0.49251443,0.20542338,0.029207157,9.501921e-05,-0.0033802707,0.0
-0.027845042,-0.00012264933,0.045822367,0.0132918535,0.00992585,-0.0809459,0.03768131,-0.061189722,0.012107721,0.0024777108,0.21624039,0.0018129635,0.020248968,0.022927068,-0.092687264,-0.20742038,0.03582284,0.17548952,0.12646766,0.20242965,-0.16267419,0.010602066,-0.16685042,-0.080820836,0.105125524,-0.11370704,-0.63901955,0.18276432,-0.22220506,-0.0769822,0.053103868,0.037079133,0.0038019402,-0.06325961,-1.070083,-0.14384946,-0.051997665,0.00025415904,-0.00549002,0.0
-0.09081973,0.0005900682,0.00296967,0.008351842,0.03838513,0.045094427,0.044974644,0.28589144,-0.12014033,0.0015553213,-0.15659156,0.0007747311,-0.01866179,0.08697539,0.025832525,0.08045674,0.07887492,-0.28771424,0.7573831,-0.1919591,-0.3344933,-0.094688945,-0.058859043,-0.038600087,-0.10419649,-0.115767494,-0.3204766,0.49074036,-1.1265631,-0.037240323,0.03723977,-0.080725566,0.001458545,-0.101124525,-0.7690269,-0.1346323,0.01983666,0.00014365409,-0.0023238533,0.0
0.029827464,0.04075467,-0.023657827,-0.007128657,-0.012944231,-0.039584342,0.022914266,-0.12196583,0.006611594,0.0028678444,-0.21528232,-0.0005025421,0.015277824,0.053153712,0.02510743,-0.01468403,0.007183872,0.14867103,-0.21352002,-0.17604439,-0.069380894,-0.031409286,0.13894397,-0.0029414506,-0.32448617,-0.08934656,-0.020545749,-0.76766735,0.27214748,0.037146043,-0.18877304,-0.047681868,0.0017075515,-0.038260847,-1.2321534,-0.11237821,-0.08996566,0.00025415904,-0.0040957076,0.0
0.032997794,0.057577036,0.06655186,-0.0050084083,0.01955458,-0.05284746,-0.079444245,-0.11272141,0.008788348,0.0026197026,-0.08273141,0.00027009076,0.018085856,-0.61692554,0.023908284,0.08798086,0.06074407,-0.27139968,0.102496766,-0.20461446,-0.444857,0.001998884,-0.09258453,-0.0393859,-0.15082934,-0.10940931,-0.6394789,0.42244557,-1.0803561,-0.03833359,-0.2810714,0.048995506,0.0028339576,-0.12247791,0.94515085,-0.09789901,-0.35956836,0.000102727914,-0.004515118,0.0
0.031409323,-0.025195269,0.100723445,0.014023465,-0.11138318,-0.05800598,-0.07057922,-0.081435114,0.00800342,0.0031330953,0.18454565,0.0011834905,0.022109872,0.040711258,-0.04499625,-0.007661691,0.08147865,-0.22555116,-0.5349464,0.25535274,0.08717988,0.038522672,0.16176902,0.040377356,-0.3336207,-0.091335595,-0.4091424,-0.5575359,2.0531058,0.0075432607,0.1976783,0.1152965,0.00027259154,-0.1588174,-0.92525995,-0.24465948,0.33884832,5.815976e-05,-0.0065207845,0.0
0.023105713,0.015595103,-0.16728316,0.00707194,-0.027931374,0.02927133,0.023575397,-0.11236365,0.010815776,0.0015155016,-0.12929054,0.00033782344,0.01593794,-0.24963711,0.023641545,0.04557558,-0.060208727,0.11141753,-0.537551,0.20494886,-0.1698581,-0.013882761,-0.17543936,-0.06168405,-0.26481837,-0.106542155,0.3147114,-0.6848156,-0.38555464,-0.073604256,-0.22592524,-0.044347864,0.001992364,-0.19986114,0.018118631,0.07587634,-0.39517072,5.815976e-05,-0.0029610577,0.0
-0.021978755,0.061943434,-0.1557304,-0.0060343076,0.057199437,0.044180647,-0.10181213,-0.12757327,0.008563222,0.0022792895,-0.14140788,0.00017925027,0.019326907,-0.30799174,0.025358811,-0.43876216,0.21887682,0.11587171,0.1027777,0.07686827,-0.17455986,-0.0010523167,-0.16873218,0.013573803,-0.27953735,-0.109511025,-0.09287255,0.34982204,-1.2170635,-0.047268614,-0.2649397,0.037258655,0.0035741357,-0.19757727,0.05220117,-0.09022108,-0.4039442,0.000102727914,-0.003542274,0.0
0.024288265,0.008623191,0.008631344,0.008876955,0.0183014,0.041374646,-0.15092085,0.09698553,0.011751891,0.0019659624,-0.1198828,0.00038852615,0.027847938,-0.04201104,-0.09881798,0.1111275,-0.044432335,-0.23332858,-0.5849904,-0.09966711,-0.45573086,-0.014143908,-0.080153935,-7.5021e-05,-0.20422983,-0.104090706,-0.26711175,-0.2139052,-1.2193282,-0.062499486,0.028353028,0.08127643,0.0020527819,-0.08511422,-1.061454,-0.052158184,0.11846824,0.00011443191,-0.0031234159,0.0
0.037468046,-0.1579141,0.053465474,0.013520032,-0.015827652,0.048533805,0.036588497,-0.057707567,0.010342477,0.0021196813,0.21814378,0.0018256076,-0.010325459,-0.3234153,0.01564776,-0.0062322877,0.0073235976,0.16815235,0.44012094,-0.16648926,-0.18395469,0.0046861256,-0.07488207,-0.08108741,-0.2535257,-0.10621679,-0.23614256,0.67574006,-1.0922841,-0.11224692,-0.25526714,-0.01094598,0.0015947194,-0.07498818,0.16786245,-0.10783344,-0.4788121,0.00014365409,-0.0033350296,0.0
0.02502371,0.013683197,-0.13487422,-0.0063790646,0.06433399,-0.034656554,-0.085622296,-0.12841578,0.01173064,0.0011273705,-0.09805421,0.00030884397,0.00837376,-0.27061504,0.024531528,-0.40383455,0.19477053,0.09919262,-0.5940156,0.1802597,-0.43145224,0.009865992,-0.21560964,-0.03199089,-0.4091663,-0.116522096,0.26901594,-0.23207717,-1.2257234,-0.05936068,-0.26401794,0.038827173,0.0027196407,-0.17323649,-0.0061060907,0.27647156,-0.4220443,9.501921e-05,-0.002903648,0.0
0.036305185,0.057713546,0.003043057,-0.005151046,-0.0050663697,-0.031766973,-0.1202655,-0.070227094,-0.034300864,0.0036563636,-0.13706072,-0.0007097403,-0.13401407,-0.4785938,0.023043497,0.099367745,-0.034019485,-0.24371567,-0.19202167,0.24762633,-0.3833914,-0.012755646,0.12110295,-0.015616424,-0.37045747,-0.076089755,-0.011482742,0.60022825,2.0728528,-0.020377876,-0.24616137,0.07089703,0.0005004768,-0.060732674,1.1501987,0.13103715,-0.2518586,0.00028338123,-0.0037649723,0.0
0.020163503,-0.0052383067,0.027343703,0.008943044,0.0011652006,-0.044215914,0.024063751,-0.16054453,-0.010393703,0.002036113,0.15250102,0.0016016968,-0.14185685,0.04127573,0.011630124,0.14748763,0.040648207,-0.43536365,-0.6179736,-0.36753505,-0.3456347,-0.00046953838,-0.050125465,-0.013153136,0.2970467,0.48308533,-0.8224491,0.21770863,-1.0986776,-0.042127535,-0.20590056,0.033549227,0.0026337716,-0.10262777,-1.105992,-0.13640843,-0.26515314,4.491094e-05,-0.008281506,0.0
-0.12111724,0.021389803,-0.0016607187,-0.0045274077,0.021265969,-0.052573066,0.021959675,-0.09693522,-0.06249413,0.0016199402,-0.19924486,0.00026991378,0.019758731,-0.2291422,0.02487313,0.18761498,0.06278799,-0.39625272,0.018361874,0.22956857,-0.088683926,0.016793992,-0.1422631,0.004032644,0.31944746,-0.1122464,0.3511653,0.4103309,0.41029853,-0.0186186,-0.22613172,-0.026781784,0.003994537,-0.056406822,0.051653545,-0.004709065,-0.31977794,0.00028338123,-0.005360336,0.0
-0.05962866,0.03183201,-0.0076021766,-0.015910802,0.029487098,-0.07202365,-0.09195736,-0.12120187,-0.031324465,0.0023886962,0.17819762,0.0001641153,0.018900104,-0.023033481,0.022204297,0.07027616,0.075715564,-0.34566996,0.18751393,-0.26276088,-0.098872766,0.020009814,-0.082014084,0.0011526974,0.26850402,-0.119650826,-0.85859245,-0.0014980842,-1.2233006,-0.031246994,-0.1654238,0.13467517,0.0035774768,-0.08190473,-1.0353551,-0.22315562,-0.2840721,0.00025415904,-0.0107503105,0.0
0.02602484,-0.07157336,-0.08284637,0.0083128335,0.036546223,0.03723665,0.018938065,-0.085623436,-0.062073696,0.002465994,-0.15939376,0.0006386343,0.016214848,1.4600966,-0.03711588,0.1715876,0.053882364,-0.36879054,-0.49317795,0.010445994,-0.3717446,0.015771853,-0.09108062,-0.06967401,0.120489866,-0.103867024,-0.91152537,-0.17094503,-0.8946276,-0.077568635,0.16636553,-0.03561491,0.0022787163,-0.091633916,-0.64030325,-0.20802028,-0.003957252,0.00011443191,-0.009144482,0.0
-0.018157018,0.04026167,0.004025794,-0.012935936,-0.01170936,0.057008687,-0.02748964,-0.13873446,0.0088769365,0.0022418106,0.16443186,0.00039745145,-0.035348497,1.410077,-0.042295348,0.016303549,-0.0028554837,0.162107,-0.57559127,-0.29833204,-0.293863,-0.050045453,0.002939166,-0.01716411,0.03753815,-0.08366217,-0.8287335,-0.5083186,-0.8639932,0.02319007,0.3654305,-0.05070603,0.0025580956,-0.09747501,-0.51585674,-0.22591917,0.40093488,0.00025415904,-0.008671288,0.0
-0.12262399,-0.12394513,0.023329746,0.015041804,0.016930388,0.06932847,0.037425116,-0.09718089,0.011102922,0.0025395846,0.33461833,0.0019106902,0.0025113095,-0.28478307,0.017192282,0.027771557,-0.045678053,0.19925718,0.53234076,-0.17407727,-0.18380594,-0.06016601,-0.076111965,-0.05125953,-0.30632445,-0.12108732,0.21033219,-0.09094939,-1.1850463,-0.100922726,-0.25081468,-0.018641878,0.0021148473,-0.05023178,0.08165691,-0.053187553,-0.44714215,0.00011443191,-0.0034042401,0.0
0.03872848,0.020028671,-0.13022397,0.012240224,0.03646819,-0.05368088,0.05146715,0.121674396,0.004601706,0.0005612062,0.15630212,0.002450906,0.056852713,-0.30453616,0.023769036,0.0954772,-0.03092394,-0.23111759,-0.62110186,0.14646159,-0.15863603,0.050961975,-0.1986267,-0.04924861,-0.10360051,-0.116902284,0.33076975,-0.31427118,-1.3028777,-0.10172607,-0.047039706,-0.027707955,0.0032947804,-0.08413373,0.07625148,-0.02643496,-0.35693234,0.00025415904,-0.0036826478,0.0
0.005414296,-0.022766486,-0.0013095356,0.010400535,0.0057416866,-0.06560562,0.01936216,-0.040066943,-0.035795603,0.0025050235,0.29866177,0.0027375754,0.020102693,0.057570413,0.02379423,-0.04866198,0.0027674912,0.1842382,0.3362637,0.22755098,-0.29395467,-0.0070630093,-0.023772927,-0.014363513,0.27923325,-0.095767334,0.003289799,-0.64107144,0.99463445,0.062237214,-0.13566665,-0.050442856,0.0019699472,-0.045107152,-1.2223282,0.048701566,-0.0716354,0.00011443191,-0.004148942,0.0
0.03582613,0.020189993,-0.0025983592,0.008500073,-0.01266281,0.031257447,-0.17941669,-0.11352113,0.0014033439,0.0019774814,-0.14558533,0.00050706853,0.019232733,-0.30982798,0.024937337,-0.1847111,0.050228313,0.13551874,-0.64905035,-0.087123916,-0.007956219,-0.050798673,-0.09096334,-0.09552316,-0.26287493,-0.10216768,0.0037931055,0.87311554,-1.1889305,-0.095281705,-0.23902808,0.08169731,0.0018831667,-0.08342008,0.101451874,-0.10550274,-0.42203784,0.00011503401,-0.0034069435,0.0
0.023205172,0.01824045,-0.012391687,0.013431465,0.05428647,-0.05507472,-0.10653693,-0.037038293,0.004869257,0.0021413679,0.18003426,0.00018758338,-0.0627345,-0.5100921,0.030715266,0.061779976,-0.02973771,0.13821533,-0.6866736,-0.13671306,-0.43617767,0.0015233505,0.12724307,0.05368747,0.2690371,-0.08287881,0.21262008,0.37753832,0.33648774,-0.025009701,-0.22728048,0.05613242,0.001511352,-0.070073,1.0694035,0.25742128,-0.20832254,0.00028338123,-0.004266768,0.0
-0.062239554,0.0024772976,-0.025271285,0.011976623,-0.0028505116,0.064182565,0.043195143,-0.13103896,0.011452171,0.002693567,0.16773184,-0.024323534,0.028063662,-0.025481697,-0.107416645,0.19045942,0.061079092,-0.43639615,0.10052726,0.09531263,-0.07289981,0.036785077,-0.19690233,-0.01256716,-0.1405539,-0.11505377,-0.45117867,0.15947035,-1.1292727,-0.08750419,-0.01679491,-0.06533012,0.0024204738,-0.23058806,-1.0647956,-0.19375828,-0.09327838,5.815976e-05,-0.00491257,0.0
0.020201111,0.004917298,0.07815795,0.012785869,-0.006076543,0.055657975,0.023289725,-0.122113906,0.0071958997,0.0031969685,0.20646144,0.0029008645,0.0243588,-0.022596505,-0.110799566,0.17135496,0.061353162,-0.44041172,-0.25363654,0.0054276404,-0.3587455,0.06531304,-0.12843868,-0.013330609,-0.06581367,-0.104042605,-0.3523541,-0.7709806,-1.2362968,-0.087618336,-0.016818842,-0.04200254,0.002210852,-0.065727405,-1.0577748,-0.092527926,0.006213337,0.00011443191,-0.0027721808,0.0
